,NomeParlamentar,Trecho,origem,destino,origem_latitude,origem_longitude,origem_nome,destino_latitude,destino_longitude,destino_nome
955,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
956,Loester Trutis,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
957,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
958,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
959,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
960,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
961,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
962,Loester Trutis,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
963,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
964,Loester Trutis,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
965,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
966,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
967,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
968,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
969,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
970,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
971,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
972,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
973,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
974,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
975,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
976,Loester Trutis,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
977,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
978,Loester Trutis,"['BSB', 'POA', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
979,Loester Trutis,"['BSB', 'CGR', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
980,Loester Trutis,"['BSB', 'GIG', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
981,Loester Trutis,"['BSB', 'GIG', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
982,Loester Trutis,"['BSB', 'CGR', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
983,Loester Trutis,"['BSB', 'CGR', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
984,Loester Trutis,"['BSB', 'CGR', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
985,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
986,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
987,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
988,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
989,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
990,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
991,Loester Trutis,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
992,Loester Trutis,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
993,CORONEL BITTENCOURT,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
994,CORONEL BITTENCOURT,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
995,CORONEL BITTENCOURT,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
996,CORONEL BITTENCOURT,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
997,CORONEL BITTENCOURT,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
998,CORONEL BITTENCOURT,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
999,CORONEL BITTENCOURT,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1000,CORONEL BITTENCOURT,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1001,CORONEL BITTENCOURT,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1002,CORONEL BITTENCOURT,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1003,CORONEL BITTENCOURT,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1004,CORONEL BITTENCOURT,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1005,CORONEL BITTENCOURT,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1006,CORONEL BITTENCOURT,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1007,CORONEL BITTENCOURT,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1008,CORONEL BITTENCOURT,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1009,CARLA STEPHANINI,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1010,CARLA STEPHANINI,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1011,CARLA STEPHANINI,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1012,CARLA STEPHANINI,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1013,CARLA STEPHANINI,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1014,CARLA STEPHANINI,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1015,CARLA STEPHANINI,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1016,CARLA STEPHANINI,"['BSB', 'UDI']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-18.883612,-48.225277,BR-MG Uberlândia
1017,CARLA STEPHANINI,"['CGR', 'CGH']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-23.62611,-46.656387,BR-SP São Paulo
1018,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1019,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1020,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1021,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1022,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1023,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1024,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1025,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1026,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1027,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1028,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1029,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1030,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1031,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1032,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1033,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1034,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1035,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1036,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1037,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1038,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1039,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1040,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1041,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1042,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1043,Bia Cavassa,"['BSB', 'GRU', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1044,Bia Cavassa,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1045,Bia Cavassa,"['CGR', 'CGH', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1046,Bia Cavassa,"['BSB', 'CGH']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-23.62611,-46.656387,BR-SP São Paulo
1047,Bia Cavassa,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1048,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1049,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1050,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1051,Bia Cavassa,"['CGH', 'CGR']",CGH,CGH,-23.62611,-46.656387,BR-SP São Paulo,-20.469998,-54.673988,BR-MS Campo Grande
1052,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1053,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1054,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1055,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1056,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1057,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1058,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1059,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1060,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1061,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1062,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1063,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1064,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1065,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1066,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1067,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1068,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1069,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1070,Bia Cavassa,"['BSB', 'CGR', 'BSB']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-15.869167,-47.920834,BR-DF Brasília
1071,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1072,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1073,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1074,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1075,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1076,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1077,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1078,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1079,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1080,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1081,Bia Cavassa,"['CGH', 'CGR']",CGH,CGH,-23.62611,-46.656387,BR-SP São Paulo,-20.469998,-54.673988,BR-MS Campo Grande
1082,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1083,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1084,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1085,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1086,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1087,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1088,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1089,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1090,Bia Cavassa,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1091,Bia Cavassa,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1092,Bia Cavassa,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1093,Bia Cavassa,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1094,Bia Cavassa,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1095,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1096,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1097,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1098,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1099,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1100,Bia Cavassa,"['BSB', 'CGH', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1101,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1102,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1103,Bia Cavassa,"['CGR', 'GRU', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1104,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1105,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1106,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1107,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1108,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1109,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1110,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1111,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1112,Bia Cavassa,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1113,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1114,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1115,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1116,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1117,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1118,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1119,Bia Cavassa,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1120,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1121,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1122,Bia Cavassa,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1123,Vander Loubet,"['BSB', 'CGR']",BSB,BSB,-15.869167,-47.920834,BR-DF Brasília,-20.469998,-54.673988,BR-MS Campo Grande
1124,Vander Loubet,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
1125,Vander Loubet,"['CGR', 'BSB', 'CGR']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-20.469998,-54.673988,BR-MS Campo Grande
1126,Vander Loubet,"['CGR', 'BSB']",CGR,CGR,-20.469998,-54.673988,BR-MS Campo Grande,-15.869167,-47.920834,BR-DF Brasília
