,NomeParlamentar,Partido,TipoDespesa,txtDescricaoEspecificacao,ValorLiquido,Trecho,datEmissao
459944,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"272,8",,28-06-2021
459945,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"271,36",,29-04-2021
459946,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"260,0",,04-08-2021
459947,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"302,18",,15-06-2021
459948,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"250,0",,14-07-2021
459949,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"255,21",,25-02-2021
459950,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"251,0",,31-03-2021
459951,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"258,04",,02-06-2021
459952,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"341,04",,23-07-2021
459953,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"317,84",,29-05-2021
459954,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"200,0",,20-01-2021
459955,Vander Loubet,PT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"240,98",,30-04-2021
459956,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"2655,1",,07-07-2021
459957,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,04-01-2021
459958,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,02-02-2021
459959,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,02-03-2021
459960,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,05-04-2021
459961,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,05-05-2021
459962,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,07-06-2021
459963,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,06-07-2021
459964,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"12600,0",,05-08-2021
459965,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"1200,0",,12-04-2021
459966,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"6200,0",,18-06-2021
459967,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"5200,0",,30-03-2021
459968,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"10700,0",,21-01-2021
459969,Vander Loubet,PT,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,,"5400,0",,28-04-2021
459970,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"1260,05",,01-03-2021
459971,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"1260,05",,01-03-2021
459972,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"997,25",,25-01-2021
459973,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"920,66",,04-02-2021
459974,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"878,66",,04-02-2021
459975,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"1013,0",,25-01-2021
459976,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"1533,8",,25-02-2021
459977,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"2002,43",,01-03-2021
459978,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"998,1",,05-04-2021
459979,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"736,1",,27-04-2021
459980,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"697,86",,27-04-2021
459981,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"976,57",,08-05-2021
459982,Vander Loubet,PT,TELEFONIA,,"232,86",,11-02-2021
459983,Vander Loubet,PT,TELEFONIA,,"232,86",,11-02-2021
459984,Vander Loubet,PT,TELEFONIA,,"232,86",,11-03-2021
459985,Vander Loubet,PT,TELEFONIA,,"232,86",,12-03-2021
459986,Vander Loubet,PT,TELEFONIA,,"344,29",,16-04-2021
459987,Vander Loubet,PT,TELEFONIA,,"232,86",,16-04-2021
459988,Vander Loubet,PT,TELEFONIA,,"344,29",,14-05-2021
459989,Vander Loubet,PT,TELEFONIA,,"232,86",,14-05-2021
459990,Vander Loubet,PT,TELEFONIA,,"344,29",,09-06-2021
459991,Vander Loubet,PT,TELEFONIA,,"232,84",,14-06-2021
459992,Vander Loubet,PT,TELEFONIA,,"344,29",,12-07-2021
459993,Vander Loubet,PT,TELEFONIA,,"232,86",,12-07-2021
459994,Vander Loubet,PT,TELEFONIA,,"1,65",,12-07-2021
459995,Vander Loubet,PT,TELEFONIA,,"2,45",,12-07-2021
459996,Vander Loubet,PT,TELEFONIA,,"0,03",,12-07-2021
459997,Vander Loubet,PT,TELEFONIA,,"0,39",,12-07-2021
459998,Vander Loubet,PT,TELEFONIA,,"0,09",,12-07-2021
459999,Vander Loubet,PT,TELEFONIA,,"0,09",,12-07-2021
460000,Vander Loubet,PT,TELEFONIA,,"2,28",,12-07-2021
460001,Vander Loubet,PT,TELEFONIA,,"79,99",,01-02-2021
460002,Vander Loubet,PT,TELEFONIA,,"79,99",,01-03-2021
460003,Vander Loubet,PT,TELEFONIA,,"89,99",,01-07-2021
460004,Vander Loubet,PT,TELEFONIA,,"149,99",,23-07-2021
460005,Vander Loubet,PT,TELEFONIA,,"92,03",,01-06-2021
460006,Vander Loubet,PT,TELEFONIA,,"89,08",,01-05-2021
460007,Vander Loubet,PT,SERVIÇOS POSTAIS,,"5,9",,12-08-2021
460008,Vander Loubet,PT,SERVIÇOS POSTAIS,,"53,81",,12-08-2021
460009,Vander Loubet,PT,SERVIÇOS POSTAIS,,"109,74",,14-07-2021
460010,Vander Loubet,PT,SERVIÇOS POSTAIS,,"36,05",,26-08-2021
460011,Vander Loubet,PT,SERVIÇOS POSTAIS,,"49,1",,15-07-2021
460012,Vander Loubet,PT,SERVIÇOS POSTAIS,,"49,1",,09-07-2021
460013,Vander Loubet,PT,SERVIÇOS POSTAIS,,"55,45",,23-07-2021
460014,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"159,0",,10-07-2021
460015,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"159,0",,10-07-2021
460016,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"159,0",,10-07-2021
460017,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"179,0",,05-08-2021
460018,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"179,0",,05-08-2021
460019,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"135,0",,12-01-2021
460020,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"135,0",,12-01-2021
460021,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"279,0",,22-07-2021
460022,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"274,0",,22-07-2021
460023,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"150,0",,26-01-2021
460024,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"150,0",,26-01-2021
460025,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"136,0",,14-01-2021
460026,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"136,0",,14-01-2021
460027,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"136,0",,15-01-2021
460028,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"136,0",,15-01-2021
460029,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"113,0",,20-05-2021
460030,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"113,0",,20-05-2021
460031,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"113,0",,20-05-2021
460032,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"80,0",,13-01-2021
460033,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"80,0",,13-01-2021
460034,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"112,0",,21-05-2021
460035,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"112,0",,21-05-2021
460036,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"112,0",,21-05-2021
460037,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"115,0",,20-07-2021
460038,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,15-01-2021
460039,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2000,0",,17-02-2021
460040,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2700,0",,17-02-2021
460041,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,17-02-2021
460042,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,16-03-2021
460043,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2700,0",,16-03-2021
460044,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2000,0",,16-03-2021
460045,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,14-04-2021
460046,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2700,0",,15-04-2021
460047,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2700,0",,15-05-2021
460048,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,15-05-2021
460049,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2000,0",,15-05-2021
460050,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2000,0",,15-06-2021
460051,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,15-06-2021
460052,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2700,0",,15-06-2021
460053,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"3500,0",,14-07-2021
460054,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2000,0",,14-07-2021
460055,Vander Loubet,PT,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,,"2000,0",,14-07-2021
460056,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"2,9",,12-02-2021
460057,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"2,9",,07-02-2021
460058,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"1,9",,12-02-2021
460059,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"1,9",,07-02-2021
460060,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,9",,19-05-2021
460061,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,04-08-2021
460062,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,11-01-2021
460063,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,19-03-2021
460064,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,21-07-2021
460065,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"6,1",,07-02-2021
460066,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,09-07-2021
460067,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,12-05-2021
460068,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,12-01-2021
460069,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,11-01-2021
460070,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,11-01-2021
460071,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,18-03-2021
460072,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,14-01-2021
460073,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"6,1",,17-01-2021
460074,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,04-08-2021
460075,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,9",,19-05-2021
460076,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,9",,17-01-2021
460077,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,15-01-2021
460078,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,30-04-2021
460079,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,12-05-2021
460080,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,22-05-2021
460081,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,21-07-2021
460082,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"6,1",,19-05-2021
460083,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,09-07-2021
460084,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,30-04-2021
460085,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,30-04-2021
460086,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,9",,14-01-2021
460087,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,19-03-2021
460088,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,12-01-2021
460089,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,09-07-2021
460090,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"6,1",,14-01-2021
460091,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,15-01-2021
460092,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,21-05-2021
460093,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,05-08-2021
460094,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,07-08-2021
460095,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"6,1",,12-02-2021
460096,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,30-04-2021
460097,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,21-07-2021
460098,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,11-05-2021
460099,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,11-01-2021
460100,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,22-05-2021
460101,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,21-07-2021
460102,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,10-07-2021
460103,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,18-03-2021
460104,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"6,1",,19-05-2021
460105,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,11-05-2021
460106,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"6,1",,19-03-2021
460107,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,11-05-2021
460108,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,09-07-2021
460109,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,07-08-2021
460110,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,18-03-2021
460111,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,19-03-2021
460112,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,30-04-2021
460113,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,30-04-2021
460114,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,12-05-2021
460115,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,09-07-2021
460116,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"5,1",,20-05-2021
460117,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,1",,21-07-2021
460118,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,8",,05-08-2021
460119,Vander Loubet,PT,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",,"7,0",,05-08-2021
460120,Vander Loubet,PT,PASSAGEM AÉREA - SIGEPA,,"-883,47",BSB/CGR,11-02-2021
460121,Vander Loubet,PT,PASSAGEM AÉREA - SIGEPA,,"1419,64",BSB/SDU,11-05-2021
460122,Vander Loubet,PT,PASSAGEM AÉREA - SIGEPA,,"1436,91",FOR/BSB,13-05-2021
460123,Vander Loubet,PT,PASSAGEM AÉREA - SIGEPA,,"-35,0",CGR/BSB,18-05-2021
472579,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"45,86",,19-01-2021
472580,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"47,33",,30-03-2021
472581,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"5000,0",,05-01-2021
472582,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"5000,0",,05-02-2021
472583,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"5000,0",,05-03-2021
472584,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"5000,0",,05-04-2021
472585,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"5000,0",,05-05-2021
472586,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"5000,0",,05-06-2021
472587,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"5000,0",,05-07-2021
472588,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"5000,0",,05-08-2021
472589,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"273,3",,02-02-2021
472590,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"957,08",,04-03-2021
472591,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"266,05",,03-05-2021
472592,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"337,75",,01-06-2021
472593,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"296,72",,05-07-2021
472594,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"390,12",,01-04-2021
472595,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"2000,0",,05-02-2021
472596,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"2000,0",,26-03-2021
472597,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"2000,0",,30-03-2021
472598,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"550,0",,24-02-2021
472599,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"550,0",,19-03-2021
472600,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"600,0",,19-05-2021
472601,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"600,0",,21-06-2021
472602,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"600,0",,16-07-2021
472603,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"550,0",,03-02-2021
472604,Dagoberto Nogueira,PDT,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,,"438,5",,19-05-2021
472605,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,27-04-2021
472606,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"200,0",,18-05-2021
472607,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"100,0",,04-08-2021
472608,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"215,84",,31-01-2021
472609,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"205,23",,12-08-2021
472610,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"150,0",,28-07-2021
472611,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"1033,99",,29-01-2021
472612,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"2339,03",,01-03-2021
472613,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"3010,36",,01-04-2021
472614,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"2258,58",,30-04-2021
472615,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"3553,12",,28-05-2021
472616,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"3401,45",,02-07-2021
472617,Dagoberto Nogueira,PDT,COMBUSTÍVEIS E LUBRIFICANTES.,Veículos Automotores,"3477,15",,06-08-2021
472618,Dagoberto Nogueira,PDT,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"10000,0",,05-04-2021
472619,Dagoberto Nogueira,PDT,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"10000,0",,25-01-2021
472620,Dagoberto Nogueira,PDT,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",,"10000,0",,04-03-2021
